fir_id,victim_id
FIR-2024-KA-2690,VIC-2024-KA-1141
FIR-2026-KA-2691,VIC-2024-KA-1489
FIR-2025-KA-2692,VIC-2024-KA-0714
FIR-2026-KA-2693,VIC-2024-KA-0265
FIR-2026-KA-2694,VIC-2024-KA-1472
FIR-2023-KA-2695,VIC-2024-KA-1135
FIR-2025-KA-2696,VIC-2024-KA-1190
FIR-2026-KA-2697,VIC-2024-KA-1293
FIR-2026-KA-2698,VIC-2024-KA-0275
FIR-2025-KA-2699,VIC-2024-KA-1399
FIR-2026-KA-2700,VIC-2024-KA-1372
FIR-2024-KA-2701,VIC-2024-KA-0237
FIR-2024-KA-2702,VIC-2024-KA-0986
FIR-2023-KA-2703,VIC-2024-KA-0646
FIR-2024-KA-2704,VIC-2024-KA-0699
FIR-2025-KA-2705,VIC-2024-KA-0210
FIR-2025-KA-2706,VIC-2024-KA-0304
FIR-2024-KA-2707,VIC-2024-KA-0655
FIR-2024-KA-2708,VIC-2024-KA-0021
FIR-2023-KA-2709,VIC-2024-KA-1173
FIR-2026-KA-2710,VIC-2024-KA-0512
FIR-2024-KA-2711,VIC-2024-KA-0818
FIR-2023-KA-2712,VIC-2024-KA-1312
FIR-2025-KA-2713,VIC-2024-KA-0999
FIR-2024-KA-2714,VIC-2024-KA-1277
FIR-2025-KA-2715,VIC-2024-KA-0873
FIR-2025-KA-2716,VIC-2024-KA-0690
FIR-2024-KA-2717,VIC-2024-KA-0435
FIR-2026-KA-2718,VIC-2024-KA-0596
FIR-2025-KA-2719,VIC-2024-KA-1367
FIR-2023-KA-2720,VIC-2024-KA-0093
FIR-2025-KA-2721,VIC-2024-KA-1056
FIR-2024-KA-2722,VIC-2024-KA-0784
FIR-2024-KA-2723,VIC-2024-KA-1060
FIR-2023-KA-2724,VIC-2024-KA-0176
FIR-2026-KA-2725,VIC-2024-KA-0417
FIR-2023-KA-2726,VIC-2024-KA-0114
FIR-2025-KA-2727,VIC-2024-KA-0384
FIR-2024-KA-2728,VIC-2024-KA-0233
FIR-2025-KA-2729,VIC-2024-KA-0422
FIR-2026-KA-2730,VIC-2024-KA-0669
FIR-2026-KA-2731,VIC-2024-KA-1120
FIR-2023-KA-2732,VIC-2024-KA-1424
FIR-2026-KA-2733,VIC-2024-KA-0034
FIR-2023-KA-2734,VIC-2024-KA-0296
FIR-2025-KA-2735,VIC-2024-KA-1344
FIR-2024-KA-2736,VIC-2024-KA-0006
FIR-2025-KA-2737,VIC-2024-KA-1004
FIR-2024-KA-2738,VIC-2024-KA-0055
FIR-2025-KA-2739,VIC-2024-KA-0687
FIR-2026-KA-2740,VIC-2024-KA-0561
FIR-2025-KA-2741,VIC-2024-KA-0844
FIR-2023-KA-2742,VIC-2024-KA-0733
FIR-2024-KA-2743,VIC-2024-KA-0989
FIR-2024-KA-2744,VIC-2024-KA-0180
FIR-2025-KA-2745,VIC-2024-KA-1087
FIR-2026-KA-2746,VIC-2024-KA-0254
FIR-2026-KA-2747,VIC-2024-KA-0550
FIR-2023-KA-2748,VIC-2024-KA-0408
FIR-2026-KA-2749,VIC-2024-KA-0970
FIR-2024-KA-2750,VIC-2024-KA-0524
FIR-2026-KA-2751,VIC-2024-KA-1164
FIR-2024-KA-2752,VIC-2024-KA-0959
FIR-2025-KA-2753,VIC-2024-KA-0160
FIR-2023-KA-2754,VIC-2024-KA-0049
FIR-2025-KA-2755,VIC-2024-KA-0414
FIR-2023-KA-2756,VIC-2024-KA-0733
FIR-2025-KA-2757,VIC-2024-KA-0096
FIR-2023-KA-2758,VIC-2024-KA-0507
FIR-2025-KA-2759,VIC-2024-KA-0810
FIR-2024-KA-2760,VIC-2024-KA-0435
FIR-2023-KA-2761,VIC-2024-KA-1044
FIR-2026-KA-2762,VIC-2024-KA-0675
FIR-2026-KA-2763,VIC-2024-KA-0242
FIR-2026-KA-2764,VIC-2024-KA-0045
FIR-2024-KA-2765,VIC-2024-KA-0365
FIR-2026-KA-2766,VIC-2024-KA-0962
FIR-2023-KA-2767,VIC-2024-KA-0573
FIR-2023-KA-2768,VIC-2024-KA-0211
FIR-2025-KA-2769,VIC-2024-KA-0654
FIR-2023-KA-2770,VIC-2024-KA-0842
FIR-2025-KA-2771,VIC-2024-KA-1166
FIR-2024-KA-2772,VIC-2024-KA-0325
FIR-2025-KA-2773,VIC-2024-KA-0311
FIR-2026-KA-2774,VIC-2024-KA-1082
FIR-2025-KA-2775,VIC-2024-KA-0230
FIR-2025-KA-2776,VIC-2024-KA-1393
FIR-2023-KA-2777,VIC-2024-KA-0977
FIR-2026-KA-2778,VIC-2024-KA-1182
FIR-2024-KA-2779,VIC-2024-KA-0998
FIR-2026-KA-2780,VIC-2024-KA-1127
FIR-2026-KA-2781,VIC-2024-KA-1497
FIR-2026-KA-2782,VIC-2024-KA-1182
FIR-2024-KA-2783,VIC-2024-KA-1271
FIR-2026-KA-2784,VIC-2024-KA-0442
FIR-2023-KA-2785,VIC-2024-KA-1273
FIR-2025-KA-2786,VIC-2024-KA-0376
FIR-2025-KA-2787,VIC-2024-KA-1318
FIR-2024-KA-2788,VIC-2024-KA-1412
FIR-2026-KA-2789,VIC-2024-KA-0259
FIR-2026-KA-2790,VIC-2024-KA-1375
FIR-2024-KA-2791,VIC-2024-KA-0768
FIR-2026-KA-2792,VIC-2024-KA-0252
FIR-2023-KA-2793,VIC-2024-KA-0197
FIR-2024-KA-2794,VIC-2024-KA-1030
FIR-2025-KA-2795,VIC-2024-KA-0761
FIR-2024-KA-2796,VIC-2024-KA-1309
FIR-2026-KA-2797,VIC-2024-KA-0367
FIR-2023-KA-2798,VIC-2024-KA-0402
FIR-2025-KA-2799,VIC-2024-KA-0011
FIR-2024-KA-2800,VIC-2024-KA-0865
FIR-2023-KA-2801,VIC-2024-KA-0739
FIR-2023-KA-2802,VIC-2024-KA-0968
FIR-2024-KA-2803,VIC-2024-KA-0006
FIR-2024-KA-2804,VIC-2024-KA-1405
FIR-2026-KA-2805,VIC-2024-KA-1260
FIR-2025-KA-2806,VIC-2024-KA-1028
FIR-2023-KA-2807,VIC-2024-KA-1358
FIR-2025-KA-2808,VIC-2024-KA-1189
FIR-2024-KA-2809,VIC-2024-KA-0940
FIR-2023-KA-2810,VIC-2024-KA-1474
FIR-2023-KA-2811,VIC-2024-KA-0654
FIR-2025-KA-2812,VIC-2024-KA-1418
FIR-2024-KA-2813,VIC-2024-KA-0990
FIR-2026-KA-2814,VIC-2024-KA-0082
FIR-2023-KA-2815,VIC-2024-KA-0607
FIR-2024-KA-2816,VIC-2024-KA-1010
FIR-2026-KA-2817,VIC-2024-KA-0744
FIR-2026-KA-2818,VIC-2024-KA-0036
FIR-2023-KA-2819,VIC-2024-KA-1077
FIR-2025-KA-2820,VIC-2024-KA-0984
FIR-2025-KA-2821,VIC-2024-KA-1066
FIR-2025-KA-2822,VIC-2024-KA-0356
FIR-2024-KA-2823,VIC-2024-KA-1494
FIR-2024-KA-2824,VIC-2024-KA-0964
FIR-2023-KA-2825,VIC-2024-KA-0784
FIR-2026-KA-2826,VIC-2024-KA-0141
FIR-2026-KA-2827,VIC-2024-KA-0489
FIR-2023-KA-2828,VIC-2024-KA-1470
FIR-2023-KA-2829,VIC-2024-KA-1099
FIR-2026-KA-2830,VIC-2024-KA-1447
FIR-2024-KA-2831,VIC-2024-KA-0134
FIR-2026-KA-2832,VIC-2024-KA-0731
FIR-2023-KA-2833,VIC-2024-KA-1479
FIR-2026-KA-2834,VIC-2024-KA-0234
FIR-2026-KA-2835,VIC-2024-KA-0791
FIR-2024-KA-2836,VIC-2024-KA-1465
FIR-2026-KA-2837,VIC-2024-KA-1293
FIR-2026-KA-2838,VIC-2024-KA-0170
FIR-2024-KA-2839,VIC-2024-KA-1023
FIR-2026-KA-2840,VIC-2024-KA-0395
FIR-2023-KA-2841,VIC-2024-KA-1240
FIR-2026-KA-2842,VIC-2024-KA-0837
FIR-2024-KA-2843,VIC-2024-KA-0637
FIR-2026-KA-2844,VIC-2024-KA-0383
FIR-2025-KA-2845,VIC-2024-KA-1464
FIR-2024-KA-2846,VIC-2024-KA-0414
FIR-2025-KA-2847,VIC-2024-KA-0282
FIR-2023-KA-2848,VIC-2024-KA-1064
FIR-2026-KA-2849,VIC-2024-KA-1027
FIR-2025-KA-2850,VIC-2024-KA-1361
FIR-2024-KA-2851,VIC-2024-KA-0783
FIR-2026-KA-2852,VIC-2024-KA-0729
FIR-2026-KA-2853,VIC-2024-KA-0525
FIR-2025-KA-2854,VIC-2024-KA-1398
FIR-2023-KA-2855,VIC-2024-KA-0520
FIR-2025-KA-2856,VIC-2024-KA-0480
FIR-2023-KA-2857,VIC-2024-KA-1454
FIR-2026-KA-2858,VIC-2024-KA-0094
FIR-2026-KA-2859,VIC-2024-KA-1420
FIR-2025-KA-2860,VIC-2024-KA-0442
FIR-2023-KA-2861,VIC-2024-KA-0669
FIR-2026-KA-2862,VIC-2024-KA-0781
FIR-2026-KA-2863,VIC-2024-KA-0493
FIR-2025-KA-2864,VIC-2024-KA-1194
FIR-2026-KA-2865,VIC-2024-KA-0739
FIR-2025-KA-2866,VIC-2024-KA-0585
FIR-2025-KA-2867,VIC-2024-KA-0034
FIR-2024-KA-2868,VIC-2024-KA-1471
FIR-2024-KA-2869,VIC-2024-KA-1154
FIR-2025-KA-2870,VIC-2024-KA-0156
FIR-2025-KA-2871,VIC-2024-KA-0265
FIR-2024-KA-2872,VIC-2024-KA-0715
FIR-2026-KA-2873,VIC-2024-KA-0386
FIR-2026-KA-2874,VIC-2024-KA-0853
FIR-2023-KA-2875,VIC-2024-KA-1172
FIR-2025-KA-2876,VIC-2024-KA-1405
FIR-2024-KA-2877,VIC-2024-KA-1224
FIR-2023-KA-2878,VIC-2024-KA-0713
FIR-2023-KA-2879,VIC-2024-KA-1436
FIR-2026-KA-2880,VIC-2024-KA-1046
FIR-2024-KA-2881,VIC-2024-KA-0688
FIR-2025-KA-2882,VIC-2024-KA-1409
FIR-2023-KA-2883,VIC-2024-KA-0629
FIR-2026-KA-2884,VIC-2024-KA-1097
FIR-2024-KA-2885,VIC-2024-KA-0999
FIR-2023-KA-2886,VIC-2024-KA-1116
FIR-2024-KA-2887,VIC-2024-KA-0007
FIR-2025-KA-2888,VIC-2024-KA-0900
FIR-2026-KA-2889,VIC-2024-KA-0276
FIR-2026-KA-2890,VIC-2024-KA-1210
FIR-2026-KA-2891,VIC-2024-KA-1465
FIR-2023-KA-2892,VIC-2024-KA-0616
FIR-2024-KA-2893,VIC-2024-KA-0047
FIR-2023-KA-2894,VIC-2024-KA-0194
FIR-2026-KA-2895,VIC-2024-KA-0616
FIR-2024-KA-2896,VIC-2024-KA-1047
FIR-2025-KA-2897,VIC-2024-KA-1296
FIR-2024-KA-2898,VIC-2024-KA-0721
FIR-2025-KA-2899,VIC-2024-KA-1235
FIR-2023-KA-2900,VIC-2024-KA-1308
FIR-2026-KA-2901,VIC-2024-KA-0608
FIR-2024-KA-2902,VIC-2024-KA-1184
FIR-2025-KA-2903,VIC-2024-KA-1001
FIR-2023-KA-2904,VIC-2024-KA-0937
FIR-2023-KA-2905,VIC-2024-KA-1373
FIR-2025-KA-2906,VIC-2024-KA-0380
FIR-2024-KA-2907,VIC-2024-KA-0406
FIR-2024-KA-2908,VIC-2024-KA-0805
FIR-2023-KA-2909,VIC-2024-KA-0477
FIR-2025-KA-2910,VIC-2024-KA-0917
FIR-2025-KA-2911,VIC-2024-KA-0107
FIR-2026-KA-2912,VIC-2024-KA-0814
FIR-2026-KA-2913,VIC-2024-KA-1040
FIR-2023-KA-2914,VIC-2024-KA-0470
FIR-2025-KA-2915,VIC-2024-KA-0841
FIR-2026-KA-2916,VIC-2024-KA-0177
FIR-2026-KA-2917,VIC-2024-KA-0967
FIR-2026-KA-2918,VIC-2024-KA-1150
FIR-2023-KA-2919,VIC-2024-KA-0083
FIR-2026-KA-2920,VIC-2024-KA-1458
FIR-2025-KA-2921,VIC-2024-KA-1425
FIR-2026-KA-2922,VIC-2024-KA-0434
FIR-2026-KA-2923,VIC-2024-KA-0751
FIR-2026-KA-2924,VIC-2024-KA-0070
FIR-2025-KA-2925,VIC-2024-KA-0907
FIR-2025-KA-2926,VIC-2024-KA-1132
FIR-2023-KA-2927,VIC-2024-KA-0063
FIR-2025-KA-2928,VIC-2024-KA-0852
FIR-2025-KA-2929,VIC-2024-KA-0727
FIR-2025-KA-2930,VIC-2024-KA-0453
FIR-2024-KA-2931,VIC-2024-KA-1101
FIR-2024-KA-2932,VIC-2024-KA-0188
FIR-2024-KA-2933,VIC-2024-KA-0999
FIR-2023-KA-2934,VIC-2024-KA-1320
FIR-2023-KA-2935,VIC-2024-KA-1314
FIR-2026-KA-2936,VIC-2024-KA-0113
FIR-2026-KA-2937,VIC-2024-KA-0237
FIR-2026-KA-2938,VIC-2024-KA-1265
FIR-2025-KA-2939,VIC-2024-KA-0752
FIR-2026-KA-2940,VIC-2024-KA-1120
FIR-2026-KA-2941,VIC-2024-KA-0550
FIR-2025-KA-2942,VIC-2024-KA-0114
FIR-2023-KA-2943,VIC-2024-KA-0862
FIR-2025-KA-2944,VIC-2024-KA-1464
FIR-2023-KA-2945,VIC-2024-KA-0624
FIR-2024-KA-2946,VIC-2024-KA-1128
FIR-2025-KA-2947,VIC-2024-KA-0388
FIR-2026-KA-2948,VIC-2024-KA-1227
FIR-2024-KA-2949,VIC-2024-KA-0041
FIR-2025-KA-2950,VIC-2024-KA-0275
FIR-2023-KA-2951,VIC-2024-KA-0639
FIR-2024-KA-2952,VIC-2024-KA-0271
FIR-2023-KA-2953,VIC-2024-KA-0402
FIR-2023-KA-2954,VIC-2024-KA-0140
FIR-2023-KA-2955,VIC-2024-KA-1466
FIR-2024-KA-2956,VIC-2024-KA-1366
FIR-2023-KA-2957,VIC-2024-KA-0060
FIR-2025-KA-2958,VIC-2024-KA-1330
FIR-2023-KA-2959,VIC-2024-KA-0926
FIR-2026-KA-2960,VIC-2024-KA-0018
FIR-2025-KA-2961,VIC-2024-KA-1418
FIR-2026-KA-2962,VIC-2024-KA-0868
FIR-2025-KA-2963,VIC-2024-KA-1430
FIR-2023-KA-2964,VIC-2024-KA-0012
FIR-2023-KA-2965,VIC-2024-KA-0772
FIR-2026-KA-2966,VIC-2024-KA-1253
FIR-2026-KA-2967,VIC-2024-KA-0381
FIR-2024-KA-2968,VIC-2024-KA-0378
FIR-2026-KA-2969,VIC-2024-KA-1153
FIR-2023-KA-2970,VIC-2024-KA-0510
FIR-2023-KA-2971,VIC-2024-KA-0933
FIR-2026-KA-2972,VIC-2024-KA-0517
FIR-2023-KA-2973,VIC-2024-KA-0078
FIR-2024-KA-2974,VIC-2024-KA-0224
FIR-2024-KA-2975,VIC-2024-KA-0458
FIR-2023-KA-2976,VIC-2024-KA-1344
FIR-2024-KA-2977,VIC-2024-KA-0811
FIR-2024-KA-2978,VIC-2024-KA-1412
FIR-2023-KA-2979,VIC-2024-KA-1176
FIR-2023-KA-2980,VIC-2024-KA-0959
FIR-2023-KA-2981,VIC-2024-KA-1059
FIR-2024-KA-2982,VIC-2024-KA-1192
FIR-2026-KA-2983,VIC-2024-KA-0635
FIR-2023-KA-2984,VIC-2024-KA-1058
FIR-2024-KA-2985,VIC-2024-KA-1194
FIR-2026-KA-2986,VIC-2024-KA-0049
FIR-2023-KA-2987,VIC-2024-KA-0357
FIR-2026-KA-2988,VIC-2024-KA-0799
FIR-2025-KA-2989,VIC-2024-KA-0404
FIR-2025-KA-2990,VIC-2024-KA-0578
FIR-2025-KA-2991,VIC-2024-KA-1380
FIR-2025-KA-2992,VIC-2024-KA-0476
FIR-2026-KA-2993,VIC-2024-KA-1463
FIR-2026-KA-2994,VIC-2024-KA-1376
FIR-2026-KA-2995,VIC-2024-KA-1040
FIR-2025-KA-2996,VIC-2024-KA-0975
FIR-2023-KA-2997,VIC-2024-KA-0806
FIR-2025-KA-2998,VIC-2024-KA-0435
FIR-2024-KA-2999,VIC-2024-KA-0186
FIR-2026-KA-3000,VIC-2024-KA-1430
FIR-2025-KA-3001,VIC-2024-KA-0644
FIR-2023-KA-3002,VIC-2024-KA-0628
FIR-2026-KA-3003,VIC-2024-KA-1291
FIR-2026-KA-3004,VIC-2024-KA-1289
FIR-2023-KA-3005,VIC-2024-KA-0470
FIR-2024-KA-3006,VIC-2024-KA-1004
FIR-2026-KA-3007,VIC-2024-KA-1475
FIR-2024-KA-3008,VIC-2024-KA-0331
FIR-2025-KA-3009,VIC-2024-KA-0671
FIR-2026-KA-3010,VIC-2024-KA-0666
FIR-2023-KA-3011,VIC-2024-KA-0468
FIR-2023-KA-3012,VIC-2024-KA-0799
FIR-2024-KA-3013,VIC-2024-KA-1358
FIR-2025-KA-3014,VIC-2024-KA-0849
FIR-2026-KA-3015,VIC-2024-KA-0251
FIR-2026-KA-3016,VIC-2024-KA-1007
FIR-2025-KA-3017,VIC-2024-KA-1045
FIR-2023-KA-3018,VIC-2024-KA-1202
FIR-2024-KA-3019,VIC-2024-KA-0889
FIR-2023-KA-3020,VIC-2024-KA-0958
FIR-2024-KA-3021,VIC-2024-KA-0388
FIR-2024-KA-3022,VIC-2024-KA-0967
FIR-2023-KA-3023,VIC-2024-KA-0306
FIR-2026-KA-3024,VIC-2024-KA-0114
FIR-2025-KA-3025,VIC-2024-KA-0830
FIR-2023-KA-3026,VIC-2024-KA-1181
FIR-2023-KA-3027,VIC-2024-KA-1069
FIR-2025-KA-3028,VIC-2024-KA-1453
FIR-2025-KA-3029,VIC-2024-KA-0320
FIR-2023-KA-3030,VIC-2024-KA-0688
FIR-2023-KA-3031,VIC-2024-KA-0702
FIR-2023-KA-3032,VIC-2024-KA-1007
FIR-2025-KA-3033,VIC-2024-KA-0073
FIR-2025-KA-3034,VIC-2024-KA-0598
FIR-2026-KA-3035,VIC-2024-KA-1048
FIR-2023-KA-3036,VIC-2024-KA-0201
FIR-2024-KA-3037,VIC-2024-KA-0827
FIR-2023-KA-3038,VIC-2024-KA-0925
FIR-2023-KA-3039,VIC-2024-KA-1148
FIR-2023-KA-3040,VIC-2024-KA-1446
FIR-2026-KA-3041,VIC-2024-KA-1074
FIR-2024-KA-3042,VIC-2024-KA-0296
FIR-2025-KA-3043,VIC-2024-KA-0833
FIR-2026-KA-3044,VIC-2024-KA-0062
FIR-2026-KA-3045,VIC-2024-KA-1145
FIR-2026-KA-3046,VIC-2024-KA-1403
FIR-2023-KA-3047,VIC-2024-KA-0087
FIR-2025-KA-3048,VIC-2024-KA-0011
FIR-2024-KA-3049,VIC-2024-KA-0204
FIR-2025-KA-3050,VIC-2024-KA-1028
FIR-2023-KA-3051,VIC-2024-KA-0061
FIR-2023-KA-3052,VIC-2024-KA-0733
FIR-2025-KA-3053,VIC-2024-KA-0061
FIR-2024-KA-3054,VIC-2024-KA-0040
FIR-2025-KA-3055,VIC-2024-KA-0585
FIR-2026-KA-3056,VIC-2024-KA-0975
FIR-2024-KA-3057,VIC-2024-KA-0572
FIR-2025-KA-3058,VIC-2024-KA-0103
FIR-2024-KA-3059,VIC-2024-KA-0693
FIR-2023-KA-3060,VIC-2024-KA-1452
FIR-2024-KA-3061,VIC-2024-KA-1142
FIR-2024-KA-3062,VIC-2024-KA-0385
FIR-2025-KA-3063,VIC-2024-KA-0008
FIR-2026-KA-3064,VIC-2024-KA-1108
FIR-2023-KA-3065,VIC-2024-KA-0165
FIR-2026-KA-3066,VIC-2024-KA-0274
FIR-2024-KA-3067,VIC-2024-KA-0319
FIR-2024-KA-3068,VIC-2024-KA-0566
FIR-2023-KA-3069,VIC-2024-KA-0979
FIR-2025-KA-3070,VIC-2024-KA-0158
FIR-2024-KA-3071,VIC-2024-KA-0598
FIR-2026-KA-3072,VIC-2024-KA-0814
FIR-2026-KA-3073,VIC-2024-KA-0826
FIR-2023-KA-3074,VIC-2024-KA-0229
FIR-2026-KA-3075,VIC-2024-KA-1148
FIR-2023-KA-3076,VIC-2024-KA-0983
FIR-2026-KA-3077,VIC-2024-KA-1042
FIR-2024-KA-3078,VIC-2024-KA-0142
FIR-2023-KA-3079,VIC-2024-KA-1417
FIR-2024-KA-3080,VIC-2024-KA-0026
FIR-2023-KA-3081,VIC-2024-KA-0096
FIR-2025-KA-3082,VIC-2024-KA-0004
FIR-2024-KA-3083,VIC-2024-KA-0341
FIR-2024-KA-3084,VIC-2024-KA-1293
FIR-2026-KA-3085,VIC-2024-KA-0162
FIR-2024-KA-3086,VIC-2024-KA-1282
FIR-2024-KA-3087,VIC-2024-KA-0286
FIR-2026-KA-3088,VIC-2024-KA-1158
FIR-2026-KA-3089,VIC-2024-KA-1297
FIR-2026-KA-3090,VIC-2024-KA-0240
FIR-2025-KA-3091,VIC-2024-KA-0459
FIR-2024-KA-3092,VIC-2024-KA-0251
FIR-2024-KA-3093,VIC-2024-KA-1016
FIR-2024-KA-3094,VIC-2024-KA-0580
FIR-2023-KA-3095,VIC-2024-KA-0516
FIR-2024-KA-3096,VIC-2024-KA-0377
FIR-2025-KA-3097,VIC-2024-KA-0831
FIR-2025-KA-3098,VIC-2024-KA-1421
FIR-2026-KA-3099,VIC-2024-KA-0945
FIR-2024-KA-3100,VIC-2024-KA-1469
FIR-2023-KA-3101,VIC-2024-KA-0291
FIR-2024-KA-3102,VIC-2024-KA-1203
FIR-2025-KA-3103,VIC-2024-KA-1249
FIR-2024-KA-3104,VIC-2024-KA-0810
FIR-2024-KA-3105,VIC-2024-KA-0581
FIR-2023-KA-3106,VIC-2024-KA-0119
FIR-2026-KA-3107,VIC-2024-KA-0326
FIR-2023-KA-3108,VIC-2024-KA-1294
FIR-2026-KA-3109,VIC-2024-KA-1351
FIR-2023-KA-3110,VIC-2024-KA-0122
FIR-2026-KA-3111,VIC-2024-KA-0153
FIR-2025-KA-3112,VIC-2024-KA-0820
FIR-2023-KA-3113,VIC-2024-KA-0543
FIR-2023-KA-3114,VIC-2024-KA-1131
FIR-2024-KA-3115,VIC-2024-KA-0002
FIR-2026-KA-3116,VIC-2024-KA-0320
FIR-2026-KA-3117,VIC-2024-KA-1222
FIR-2023-KA-3118,VIC-2024-KA-0288
FIR-2023-KA-3119,VIC-2024-KA-0428
FIR-2024-KA-3120,VIC-2024-KA-1322
FIR-2025-KA-3121,VIC-2024-KA-1448
FIR-2024-KA-3122,VIC-2024-KA-1184
FIR-2024-KA-3123,VIC-2024-KA-0185
FIR-2026-KA-3124,VIC-2024-KA-1075
FIR-2026-KA-3125,VIC-2024-KA-0265
FIR-2023-KA-3126,VIC-2024-KA-1232
FIR-2023-KA-3127,VIC-2024-KA-1431
FIR-2024-KA-3128,VIC-2024-KA-0292
FIR-2024-KA-3129,VIC-2024-KA-0562
FIR-2025-KA-3130,VIC-2024-KA-0056
FIR-2025-KA-3131,VIC-2024-KA-0985
FIR-2025-KA-3132,VIC-2024-KA-1141
FIR-2023-KA-3133,VIC-2024-KA-1140
FIR-2025-KA-3134,VIC-2024-KA-0811
FIR-2026-KA-3135,VIC-2024-KA-0548
FIR-2026-KA-3136,VIC-2024-KA-0406
FIR-2025-KA-3137,VIC-2024-KA-0311
FIR-2023-KA-3138,VIC-2024-KA-0825
FIR-2026-KA-3139,VIC-2024-KA-0216
FIR-2023-KA-3140,VIC-2024-KA-1124
FIR-2024-KA-3141,VIC-2024-KA-0190
FIR-2024-KA-3142,VIC-2024-KA-1370
FIR-2026-KA-3143,VIC-2024-KA-0650
FIR-2025-KA-3144,VIC-2024-KA-1227
FIR-2023-KA-3145,VIC-2024-KA-0998
FIR-2025-KA-3146,VIC-2024-KA-1195
FIR-2025-KA-3147,VIC-2024-KA-1466
FIR-2025-KA-3148,VIC-2024-KA-1036
FIR-2026-KA-3149,VIC-2024-KA-0084
FIR-2023-KA-3150,VIC-2024-KA-1336
FIR-2025-KA-3151,VIC-2024-KA-1045
FIR-2026-KA-3152,VIC-2024-KA-0320
FIR-2025-KA-3153,VIC-2024-KA-0326
FIR-2024-KA-3154,VIC-2024-KA-1061
FIR-2025-KA-3155,VIC-2024-KA-0309
FIR-2026-KA-3156,VIC-2024-KA-0468
FIR-2026-KA-3157,VIC-2024-KA-0471
FIR-2026-KA-3158,VIC-2024-KA-1377
FIR-2026-KA-3159,VIC-2024-KA-1316
FIR-2024-KA-3160,VIC-2024-KA-1483
FIR-2026-KA-3161,VIC-2024-KA-0291
FIR-2026-KA-3162,VIC-2024-KA-1089
FIR-2024-KA-3163,VIC-2024-KA-0727
FIR-2023-KA-3164,VIC-2024-KA-0732
FIR-2023-KA-3165,VIC-2024-KA-1279
FIR-2023-KA-3166,VIC-2024-KA-1353
FIR-2023-KA-3167,VIC-2024-KA-0858
FIR-2025-KA-3168,VIC-2024-KA-0074
FIR-2026-KA-3169,VIC-2024-KA-0718
FIR-2024-KA-3170,VIC-2024-KA-0152
FIR-2025-KA-3171,VIC-2024-KA-0273
FIR-2023-KA-3172,VIC-2024-KA-1268
FIR-2026-KA-3173,VIC-2024-KA-0747
FIR-2023-KA-3174,VIC-2024-KA-0821
FIR-2026-KA-3175,VIC-2024-KA-1279
FIR-2023-KA-3176,VIC-2024-KA-1088
FIR-2023-KA-3177,VIC-2024-KA-0315
FIR-2024-KA-3178,VIC-2024-KA-0667
FIR-2026-KA-3179,VIC-2024-KA-1217
FIR-2024-KA-3180,VIC-2024-KA-0629
FIR-2025-KA-3181,VIC-2024-KA-0529
FIR-2024-KA-3182,VIC-2024-KA-0003
FIR-2026-KA-3183,VIC-2024-KA-1302
FIR-2024-KA-3184,VIC-2024-KA-0920
FIR-2025-KA-3185,VIC-2024-KA-0088
FIR-2023-KA-3186,VIC-2024-KA-0840
FIR-2024-KA-3187,VIC-2024-KA-0766
FIR-2025-KA-3188,VIC-2024-KA-0099
FIR-2025-KA-3189,VIC-2024-KA-0425
FIR-2023-KA-3190,VIC-2024-KA-0873
FIR-2024-KA-3191,VIC-2024-KA-0539
FIR-2024-KA-3192,VIC-2024-KA-0841
FIR-2025-KA-3193,VIC-2024-KA-0624
FIR-2023-KA-3194,VIC-2024-KA-0143
FIR-2025-KA-3195,VIC-2024-KA-0075
FIR-2023-KA-3196,VIC-2024-KA-1320
FIR-2023-KA-3197,VIC-2024-KA-0773
FIR-2025-KA-3198,VIC-2024-KA-0150
FIR-2025-KA-3199,VIC-2024-KA-1057
FIR-2023-KA-3200,VIC-2024-KA-1202
FIR-2026-KA-3201,VIC-2024-KA-0442
FIR-2023-KA-3202,VIC-2024-KA-1440
FIR-2023-KA-3203,VIC-2024-KA-0666
FIR-2025-KA-3204,VIC-2024-KA-1201
FIR-2025-KA-3205,VIC-2024-KA-0476
FIR-2025-KA-3206,VIC-2024-KA-0863
FIR-2026-KA-3207,VIC-2024-KA-0710
FIR-2026-KA-3208,VIC-2024-KA-0869
FIR-2024-KA-3209,VIC-2024-KA-1341
FIR-2025-KA-3210,VIC-2024-KA-1257
FIR-2024-KA-3211,VIC-2024-KA-0159
FIR-2025-KA-3212,VIC-2024-KA-1392
FIR-2024-KA-3213,VIC-2024-KA-0762
FIR-2025-KA-3214,VIC-2024-KA-0328
FIR-2024-KA-3215,VIC-2024-KA-0510
FIR-2026-KA-3216,VIC-2024-KA-1300
FIR-2025-KA-3217,VIC-2024-KA-0930
FIR-2024-KA-3218,VIC-2024-KA-1061
FIR-2026-KA-3219,VIC-2024-KA-0460
FIR-2024-KA-3220,VIC-2024-KA-1246
FIR-2026-KA-3221,VIC-2024-KA-0231
FIR-2024-KA-3222,VIC-2024-KA-1425
FIR-2023-KA-3223,VIC-2024-KA-1410
FIR-2023-KA-3224,VIC-2024-KA-0864
FIR-2023-KA-3225,VIC-2024-KA-0868
FIR-2023-KA-3226,VIC-2024-KA-0936
FIR-2026-KA-3227,VIC-2024-KA-0234
