fir_id,accused_id,role
FIR-2026-KA-1265,ACC-2024-KA-1953,primary
FIR-2026-KA-1266,ACC-2024-KA-1841,associate
FIR-2026-KA-1267,ACC-2024-KA-0869,associate
FIR-2024-KA-1268,ACC-2024-KA-1705,primary
FIR-2024-KA-1268,ACC-2024-KA-0909,associate
FIR-2026-KA-1269,ACC-2024-KA-1697,associate
FIR-2026-KA-1269,ACC-2024-KA-0444,associate
FIR-2023-KA-1270,ACC-2024-KA-0441,primary
FIR-2023-KA-1271,ACC-2024-KA-1500,associate
FIR-2023-KA-1271,ACC-2024-KA-1669,primary
FIR-2026-KA-1272,ACC-2024-KA-1303,primary
FIR-2026-KA-1272,ACC-2024-KA-0498,primary
FIR-2026-KA-1273,ACC-2024-KA-1272,associate
FIR-2025-KA-1274,ACC-2024-KA-1247,associate
FIR-2023-KA-1275,ACC-2024-KA-0651,primary
FIR-2023-KA-1275,ACC-2024-KA-0810,primary
FIR-2025-KA-1276,ACC-2024-KA-0639,associate
FIR-2025-KA-1276,ACC-2024-KA-1592,primary
FIR-2023-KA-1277,ACC-2024-KA-0530,associate
FIR-2023-KA-1277,ACC-2024-KA-1885,primary
FIR-2026-KA-1278,ACC-2024-KA-1381,associate
FIR-2023-KA-1279,ACC-2024-KA-1144,primary
FIR-2024-KA-1280,ACC-2024-KA-0449,associate
FIR-2026-KA-1281,ACC-2024-KA-1731,associate
FIR-2023-KA-1282,ACC-2024-KA-0281,primary
FIR-2023-KA-1282,ACC-2024-KA-0796,associate
FIR-2024-KA-1283,ACC-2024-KA-0339,associate
FIR-2024-KA-1283,ACC-2024-KA-1484,primary
FIR-2026-KA-1284,ACC-2024-KA-1732,primary
FIR-2024-KA-1285,ACC-2024-KA-0350,associate
FIR-2024-KA-1285,ACC-2024-KA-0925,associate
FIR-2026-KA-1286,ACC-2024-KA-0878,associate
FIR-2026-KA-1286,ACC-2024-KA-0127,primary
FIR-2023-KA-1287,ACC-2024-KA-1936,associate
FIR-2023-KA-1287,ACC-2024-KA-0834,primary
FIR-2025-KA-1288,ACC-2024-KA-0776,primary
FIR-2026-KA-1289,ACC-2024-KA-1528,associate
FIR-2026-KA-1289,ACC-2024-KA-1759,primary
FIR-2023-KA-1290,ACC-2024-KA-0350,associate
FIR-2025-KA-1291,ACC-2024-KA-0758,primary
FIR-2025-KA-1292,ACC-2024-KA-1703,associate
FIR-2025-KA-1292,ACC-2024-KA-1520,primary
FIR-2023-KA-1293,ACC-2024-KA-1066,associate
FIR-2023-KA-1293,ACC-2024-KA-0499,primary
FIR-2024-KA-1294,ACC-2024-KA-1466,primary
FIR-2024-KA-1294,ACC-2024-KA-0842,associate
FIR-2024-KA-1295,ACC-2024-KA-1661,associate
FIR-2024-KA-1295,ACC-2024-KA-0803,associate
FIR-2024-KA-1296,ACC-2024-KA-0881,associate
FIR-2024-KA-1296,ACC-2024-KA-0641,associate
FIR-2025-KA-1297,ACC-2024-KA-1888,primary
FIR-2025-KA-1297,ACC-2024-KA-0283,primary
FIR-2026-KA-1298,ACC-2024-KA-1431,associate
FIR-2025-KA-1299,ACC-2024-KA-0234,associate
FIR-2024-KA-1300,ACC-2024-KA-0401,associate
FIR-2025-KA-1301,ACC-2024-KA-0194,associate
FIR-2025-KA-1301,ACC-2024-KA-0935,associate
FIR-2025-KA-1302,ACC-2024-KA-1472,primary
FIR-2023-KA-1303,ACC-2024-KA-1058,primary
FIR-2025-KA-1304,ACC-2024-KA-1136,associate
FIR-2025-KA-1304,ACC-2024-KA-0891,primary
FIR-2023-KA-1305,ACC-2024-KA-0142,primary
FIR-2024-KA-1306,ACC-2024-KA-1935,primary
FIR-2024-KA-1306,ACC-2024-KA-0829,primary
FIR-2026-KA-1307,ACC-2024-KA-0639,associate
FIR-2026-KA-1307,ACC-2024-KA-0673,primary
FIR-2026-KA-1308,ACC-2024-KA-0101,associate
FIR-2026-KA-1309,ACC-2024-KA-1071,associate
FIR-2026-KA-1309,ACC-2024-KA-0689,primary
FIR-2023-KA-1310,ACC-2024-KA-0259,primary
FIR-2023-KA-1310,ACC-2024-KA-1991,primary
FIR-2025-KA-1311,ACC-2024-KA-1897,primary
FIR-2025-KA-1311,ACC-2024-KA-1290,associate
FIR-2026-KA-1312,ACC-2024-KA-1060,associate
FIR-2026-KA-1312,ACC-2024-KA-0665,primary
FIR-2024-KA-1313,ACC-2024-KA-0015,associate
FIR-2024-KA-1313,ACC-2024-KA-1617,primary
FIR-2024-KA-1314,ACC-2024-KA-0086,associate
FIR-2026-KA-1315,ACC-2024-KA-0528,associate
FIR-2025-KA-1316,ACC-2024-KA-1898,associate
FIR-2023-KA-1317,ACC-2024-KA-0085,associate
FIR-2026-KA-1318,ACC-2024-KA-0444,associate
FIR-2025-KA-1319,ACC-2024-KA-1653,associate
FIR-2024-KA-1320,ACC-2024-KA-0564,associate
FIR-2024-KA-1320,ACC-2024-KA-1963,associate
FIR-2025-KA-1321,ACC-2024-KA-1683,primary
FIR-2024-KA-1322,ACC-2024-KA-1227,primary
FIR-2024-KA-1322,ACC-2024-KA-0402,primary
FIR-2025-KA-1323,ACC-2024-KA-1455,primary
FIR-2026-KA-1324,ACC-2024-KA-0702,associate
FIR-2024-KA-1325,ACC-2024-KA-0465,associate
FIR-2026-KA-1326,ACC-2024-KA-0404,primary
FIR-2026-KA-1326,ACC-2024-KA-1155,primary
FIR-2026-KA-1327,ACC-2024-KA-0479,primary
FIR-2026-KA-1327,ACC-2024-KA-1079,primary
FIR-2024-KA-1328,ACC-2024-KA-1370,primary
FIR-2026-KA-1329,ACC-2024-KA-1790,primary
FIR-2026-KA-1329,ACC-2024-KA-0022,associate
FIR-2023-KA-1330,ACC-2024-KA-1702,associate
FIR-2025-KA-1331,ACC-2024-KA-0325,primary
FIR-2026-KA-1332,ACC-2024-KA-1993,associate
FIR-2026-KA-1332,ACC-2024-KA-0478,primary
FIR-2023-KA-1333,ACC-2024-KA-0042,primary
FIR-2023-KA-1333,ACC-2024-KA-0868,primary
FIR-2023-KA-1334,ACC-2024-KA-1468,associate
FIR-2023-KA-1335,ACC-2024-KA-0484,associate
FIR-2023-KA-1335,ACC-2024-KA-0611,primary
FIR-2026-KA-1336,ACC-2024-KA-0883,primary
FIR-2026-KA-1336,ACC-2024-KA-1343,primary
FIR-2025-KA-1337,ACC-2024-KA-0293,associate
FIR-2025-KA-1337,ACC-2024-KA-0269,primary
FIR-2026-KA-1338,ACC-2024-KA-0426,primary
FIR-2026-KA-1338,ACC-2024-KA-1854,associate
FIR-2026-KA-1339,ACC-2024-KA-0819,associate
FIR-2026-KA-1339,ACC-2024-KA-1330,primary
FIR-2024-KA-1340,ACC-2024-KA-0465,primary
FIR-2026-KA-1341,ACC-2024-KA-1946,associate
FIR-2024-KA-1342,ACC-2024-KA-1940,primary
FIR-2026-KA-1343,ACC-2024-KA-0586,primary
FIR-2025-KA-1344,ACC-2024-KA-0672,primary
FIR-2024-KA-1345,ACC-2024-KA-0870,primary
FIR-2024-KA-1346,ACC-2024-KA-0681,primary
FIR-2024-KA-1346,ACC-2024-KA-1171,associate
FIR-2023-KA-1347,ACC-2024-KA-0365,primary
FIR-2023-KA-1347,ACC-2024-KA-1439,primary
FIR-2024-KA-1348,ACC-2024-KA-0848,associate
FIR-2023-KA-1349,ACC-2024-KA-1181,associate
FIR-2023-KA-1349,ACC-2024-KA-0819,primary
FIR-2026-KA-1350,ACC-2024-KA-0717,associate
FIR-2026-KA-1351,ACC-2024-KA-0199,associate
FIR-2026-KA-1352,ACC-2024-KA-1691,primary
FIR-2024-KA-1353,ACC-2024-KA-0911,associate
FIR-2023-KA-1354,ACC-2024-KA-0304,primary
FIR-2023-KA-1354,ACC-2024-KA-0437,associate
FIR-2026-KA-1355,ACC-2024-KA-0577,associate
FIR-2023-KA-1356,ACC-2024-KA-0649,associate
FIR-2025-KA-1357,ACC-2024-KA-1986,associate
FIR-2023-KA-1358,ACC-2024-KA-0318,associate
FIR-2023-KA-1359,ACC-2024-KA-1748,associate
FIR-2023-KA-1360,ACC-2024-KA-0384,primary
FIR-2024-KA-1361,ACC-2024-KA-0493,primary
FIR-2024-KA-1361,ACC-2024-KA-1011,associate
FIR-2025-KA-1362,ACC-2024-KA-1063,associate
FIR-2025-KA-1362,ACC-2024-KA-0123,primary
FIR-2024-KA-1363,ACC-2024-KA-1229,associate
FIR-2024-KA-1364,ACC-2024-KA-0852,primary
FIR-2024-KA-1364,ACC-2024-KA-0784,associate
FIR-2024-KA-1365,ACC-2024-KA-0076,associate
FIR-2024-KA-1366,ACC-2024-KA-1725,associate
FIR-2024-KA-1367,ACC-2024-KA-0361,primary
FIR-2024-KA-1367,ACC-2024-KA-1070,primary
FIR-2024-KA-1368,ACC-2024-KA-1596,associate
FIR-2024-KA-1368,ACC-2024-KA-1173,associate
FIR-2025-KA-1369,ACC-2024-KA-1814,associate
FIR-2024-KA-1370,ACC-2024-KA-1106,primary
FIR-2025-KA-1371,ACC-2024-KA-0016,primary
FIR-2025-KA-1372,ACC-2024-KA-1262,primary
FIR-2026-KA-1373,ACC-2024-KA-1401,associate
FIR-2026-KA-1373,ACC-2024-KA-1150,primary
FIR-2024-KA-1374,ACC-2024-KA-0006,primary
FIR-2024-KA-1374,ACC-2024-KA-0973,associate
FIR-2025-KA-1375,ACC-2024-KA-0105,associate
FIR-2025-KA-1375,ACC-2024-KA-1843,associate
FIR-2023-KA-1376,ACC-2024-KA-0609,primary
FIR-2023-KA-1377,ACC-2024-KA-1310,primary
FIR-2023-KA-1377,ACC-2024-KA-1586,primary
FIR-2025-KA-1378,ACC-2024-KA-1049,associate
FIR-2024-KA-1379,ACC-2024-KA-1020,associate
FIR-2024-KA-1379,ACC-2024-KA-0045,primary
FIR-2023-KA-1380,ACC-2024-KA-1270,associate
FIR-2023-KA-1381,ACC-2024-KA-0135,primary
FIR-2023-KA-1381,ACC-2024-KA-1826,associate
FIR-2023-KA-1382,ACC-2024-KA-1944,associate
FIR-2024-KA-1383,ACC-2024-KA-1983,associate
FIR-2024-KA-1384,ACC-2024-KA-1251,primary
FIR-2025-KA-1385,ACC-2024-KA-1186,primary
FIR-2026-KA-1386,ACC-2024-KA-0667,associate
FIR-2026-KA-1386,ACC-2024-KA-0053,associate
FIR-2024-KA-1387,ACC-2024-KA-0971,associate
FIR-2024-KA-1387,ACC-2024-KA-0770,associate
FIR-2025-KA-1388,ACC-2024-KA-1177,primary
FIR-2024-KA-1389,ACC-2024-KA-1813,primary
FIR-2024-KA-1389,ACC-2024-KA-0150,associate
FIR-2023-KA-1390,ACC-2024-KA-0095,associate
FIR-2023-KA-1390,ACC-2024-KA-0892,primary
FIR-2025-KA-1391,ACC-2024-KA-1311,associate
FIR-2025-KA-1391,ACC-2024-KA-1184,associate
FIR-2023-KA-1392,ACC-2024-KA-1576,associate
FIR-2025-KA-1393,ACC-2024-KA-1580,associate
FIR-2023-KA-1394,ACC-2024-KA-1194,associate
FIR-2023-KA-1394,ACC-2024-KA-0762,primary
FIR-2026-KA-1395,ACC-2024-KA-0877,primary
FIR-2023-KA-1396,ACC-2024-KA-0098,associate
FIR-2024-KA-1397,ACC-2024-KA-0952,associate
FIR-2024-KA-1397,ACC-2024-KA-1128,associate
FIR-2024-KA-1398,ACC-2024-KA-0874,primary
FIR-2025-KA-1399,ACC-2024-KA-1216,associate
FIR-2023-KA-1400,ACC-2024-KA-0154,associate
FIR-2024-KA-1401,ACC-2024-KA-0646,primary
FIR-2025-KA-1402,ACC-2024-KA-0937,primary
FIR-2024-KA-1403,ACC-2024-KA-0985,associate
FIR-2024-KA-1403,ACC-2024-KA-0218,associate
FIR-2026-KA-1404,ACC-2024-KA-0559,associate
FIR-2026-KA-1404,ACC-2024-KA-0811,associate
FIR-2026-KA-1405,ACC-2024-KA-0106,primary
FIR-2026-KA-1405,ACC-2024-KA-0499,associate
FIR-2023-KA-1406,ACC-2024-KA-1495,associate
FIR-2023-KA-1406,ACC-2024-KA-0403,primary
FIR-2023-KA-1407,ACC-2024-KA-0066,associate
FIR-2023-KA-1407,ACC-2024-KA-1456,primary
FIR-2026-KA-1408,ACC-2024-KA-1963,associate
FIR-2026-KA-1408,ACC-2024-KA-1502,primary
FIR-2024-KA-1409,ACC-2024-KA-0579,associate
FIR-2024-KA-1409,ACC-2024-KA-0281,associate
FIR-2026-KA-1410,ACC-2024-KA-1223,associate
FIR-2026-KA-1410,ACC-2024-KA-1395,associate
FIR-2024-KA-1411,ACC-2024-KA-1045,primary
FIR-2025-KA-1412,ACC-2024-KA-0711,primary
FIR-2023-KA-1413,ACC-2024-KA-0210,primary
FIR-2026-KA-1414,ACC-2024-KA-1157,primary
FIR-2026-KA-1414,ACC-2024-KA-0416,associate
FIR-2026-KA-1415,ACC-2024-KA-1405,primary
FIR-2024-KA-1416,ACC-2024-KA-1475,associate
FIR-2024-KA-1416,ACC-2024-KA-0765,associate
FIR-2025-KA-1417,ACC-2024-KA-0402,associate
FIR-2025-KA-1417,ACC-2024-KA-0177,primary
FIR-2024-KA-1418,ACC-2024-KA-1990,associate
FIR-2024-KA-1418,ACC-2024-KA-0908,associate
FIR-2026-KA-1419,ACC-2024-KA-1793,primary
FIR-2024-KA-1420,ACC-2024-KA-0627,primary
FIR-2024-KA-1420,ACC-2024-KA-1771,primary
FIR-2026-KA-1421,ACC-2024-KA-1662,associate
FIR-2026-KA-1421,ACC-2024-KA-0460,associate
FIR-2024-KA-1422,ACC-2024-KA-0003,primary
FIR-2026-KA-1423,ACC-2024-KA-1760,associate
FIR-2024-KA-1424,ACC-2024-KA-0781,associate
FIR-2024-KA-1424,ACC-2024-KA-1295,associate
FIR-2024-KA-1425,ACC-2024-KA-0870,associate
FIR-2023-KA-1426,ACC-2024-KA-1132,associate
FIR-2023-KA-1426,ACC-2024-KA-0094,associate
FIR-2023-KA-1427,ACC-2024-KA-0123,primary
FIR-2023-KA-1427,ACC-2024-KA-1466,associate
FIR-2023-KA-1428,ACC-2024-KA-0615,associate
FIR-2023-KA-1428,ACC-2024-KA-0232,associate
FIR-2025-KA-1429,ACC-2024-KA-0378,associate
FIR-2025-KA-1430,ACC-2024-KA-0418,primary
FIR-2026-KA-1431,ACC-2024-KA-1345,associate
FIR-2026-KA-1432,ACC-2024-KA-1626,primary
FIR-2025-KA-1433,ACC-2024-KA-0112,associate
FIR-2025-KA-1433,ACC-2024-KA-0085,primary
FIR-2025-KA-1434,ACC-2024-KA-0441,associate
FIR-2026-KA-1435,ACC-2024-KA-1553,primary
FIR-2025-KA-1436,ACC-2024-KA-0789,primary
FIR-2023-KA-1437,ACC-2024-KA-1085,associate
FIR-2023-KA-1438,ACC-2024-KA-1904,primary
FIR-2024-KA-1439,ACC-2024-KA-0009,primary
FIR-2023-KA-1440,ACC-2024-KA-1118,primary
FIR-2023-KA-1440,ACC-2024-KA-0267,primary
FIR-2024-KA-1441,ACC-2024-KA-1101,associate
FIR-2024-KA-1442,ACC-2024-KA-1098,associate
FIR-2024-KA-1442,ACC-2024-KA-0860,primary
FIR-2024-KA-1443,ACC-2024-KA-0539,associate
FIR-2026-KA-1444,ACC-2024-KA-1972,associate
FIR-2026-KA-1444,ACC-2024-KA-0477,primary
FIR-2024-KA-1445,ACC-2024-KA-0795,associate
FIR-2024-KA-1445,ACC-2024-KA-0009,primary
FIR-2025-KA-1446,ACC-2024-KA-1293,associate
FIR-2025-KA-1447,ACC-2024-KA-0157,primary
FIR-2025-KA-1447,ACC-2024-KA-0520,associate
FIR-2024-KA-1448,ACC-2024-KA-1496,primary
FIR-2023-KA-1449,ACC-2024-KA-0442,associate
FIR-2023-KA-1449,ACC-2024-KA-0140,associate
FIR-2024-KA-1450,ACC-2024-KA-0894,associate
FIR-2024-KA-1450,ACC-2024-KA-0618,primary
FIR-2025-KA-1451,ACC-2024-KA-0027,associate
FIR-2024-KA-1452,ACC-2024-KA-0512,associate
FIR-2024-KA-1452,ACC-2024-KA-1583,primary
FIR-2025-KA-1453,ACC-2024-KA-1004,associate
FIR-2026-KA-1454,ACC-2024-KA-0151,associate
FIR-2026-KA-1454,ACC-2024-KA-0322,associate
FIR-2023-KA-1455,ACC-2024-KA-1599,associate
FIR-2024-KA-1456,ACC-2024-KA-1373,primary
FIR-2024-KA-1457,ACC-2024-KA-0704,associate
FIR-2024-KA-1457,ACC-2024-KA-1669,associate
FIR-2024-KA-1458,ACC-2024-KA-0652,primary
FIR-2024-KA-1458,ACC-2024-KA-0687,primary
FIR-2023-KA-1459,ACC-2024-KA-0925,primary
FIR-2025-KA-1460,ACC-2024-KA-1225,associate
FIR-2025-KA-1460,ACC-2024-KA-0366,primary
FIR-2026-KA-1461,ACC-2024-KA-1335,primary
FIR-2024-KA-1462,ACC-2024-KA-1783,primary
FIR-2024-KA-1462,ACC-2024-KA-0465,primary
FIR-2023-KA-1463,ACC-2024-KA-0192,associate
FIR-2023-KA-1463,ACC-2024-KA-0136,primary
FIR-2023-KA-1464,ACC-2024-KA-0283,associate
FIR-2023-KA-1465,ACC-2024-KA-0501,primary
FIR-2023-KA-1466,ACC-2024-KA-0336,associate
FIR-2025-KA-1467,ACC-2024-KA-0119,primary
FIR-2026-KA-1468,ACC-2024-KA-1399,associate
FIR-2023-KA-1469,ACC-2024-KA-1600,associate
FIR-2023-KA-1470,ACC-2024-KA-1599,associate
FIR-2023-KA-1470,ACC-2024-KA-0352,primary
FIR-2025-KA-1471,ACC-2024-KA-0739,primary
FIR-2025-KA-1471,ACC-2024-KA-1243,associate
FIR-2024-KA-1472,ACC-2024-KA-0385,primary
FIR-2023-KA-1473,ACC-2024-KA-1799,associate
FIR-2025-KA-1474,ACC-2024-KA-0727,primary
FIR-2025-KA-1474,ACC-2024-KA-1546,associate
FIR-2023-KA-1475,ACC-2024-KA-1175,primary
FIR-2023-KA-1475,ACC-2024-KA-0019,primary
FIR-2025-KA-1476,ACC-2024-KA-1781,primary
FIR-2024-KA-1477,ACC-2024-KA-0337,primary
FIR-2023-KA-1478,ACC-2024-KA-0925,associate
FIR-2025-KA-1479,ACC-2024-KA-1778,primary
FIR-2025-KA-1479,ACC-2024-KA-0610,associate
FIR-2026-KA-1480,ACC-2024-KA-0683,associate
FIR-2023-KA-1481,ACC-2024-KA-0941,primary
FIR-2023-KA-1481,ACC-2024-KA-0211,associate
FIR-2023-KA-1482,ACC-2024-KA-1132,primary
FIR-2023-KA-1483,ACC-2024-KA-0337,associate
FIR-2024-KA-1484,ACC-2024-KA-1648,associate
FIR-2024-KA-1485,ACC-2024-KA-0600,associate
FIR-2025-KA-1486,ACC-2024-KA-1380,primary
FIR-2025-KA-1486,ACC-2024-KA-0030,associate
FIR-2023-KA-1487,ACC-2024-KA-0871,associate
FIR-2026-KA-1488,ACC-2024-KA-1213,primary
FIR-2026-KA-1488,ACC-2024-KA-0643,primary
FIR-2026-KA-1489,ACC-2024-KA-1119,associate
FIR-2026-KA-1489,ACC-2024-KA-0555,primary
FIR-2025-KA-1490,ACC-2024-KA-0051,primary
FIR-2025-KA-1491,ACC-2024-KA-0246,associate
FIR-2025-KA-1491,ACC-2024-KA-0964,associate
FIR-2023-KA-1492,ACC-2024-KA-1076,primary
FIR-2023-KA-1492,ACC-2024-KA-0551,associate
FIR-2026-KA-1493,ACC-2024-KA-0765,associate
FIR-2025-KA-1494,ACC-2024-KA-1280,primary
FIR-2025-KA-1494,ACC-2024-KA-1208,primary
FIR-2025-KA-1495,ACC-2024-KA-1191,primary
FIR-2025-KA-1495,ACC-2024-KA-0396,primary
FIR-2024-KA-1496,ACC-2024-KA-1208,associate
FIR-2024-KA-1496,ACC-2024-KA-0410,primary
FIR-2024-KA-1497,ACC-2024-KA-0583,primary
FIR-2023-KA-1498,ACC-2024-KA-0248,primary
FIR-2025-KA-1499,ACC-2024-KA-0016,associate
FIR-2025-KA-1499,ACC-2024-KA-0987,primary
FIR-2024-KA-1500,ACC-2024-KA-0070,primary
FIR-2023-KA-1501,ACC-2024-KA-1170,associate
FIR-2024-KA-1502,ACC-2024-KA-1635,primary
FIR-2024-KA-1503,ACC-2024-KA-1960,primary
FIR-2024-KA-1503,ACC-2024-KA-0110,associate
FIR-2024-KA-1504,ACC-2024-KA-1092,primary
FIR-2024-KA-1504,ACC-2024-KA-0438,associate
FIR-2026-KA-1505,ACC-2024-KA-0954,associate
FIR-2026-KA-1505,ACC-2024-KA-1064,associate
FIR-2023-KA-1506,ACC-2024-KA-0632,primary
FIR-2024-KA-1507,ACC-2024-KA-1595,associate
FIR-2024-KA-1507,ACC-2024-KA-1489,associate
FIR-2025-KA-1508,ACC-2024-KA-0758,primary
FIR-2025-KA-1509,ACC-2024-KA-1727,associate
FIR-2024-KA-1510,ACC-2024-KA-1348,primary
FIR-2024-KA-1510,ACC-2024-KA-1985,associate
FIR-2025-KA-1511,ACC-2024-KA-0749,primary
FIR-2023-KA-1512,ACC-2024-KA-1697,associate
FIR-2023-KA-1512,ACC-2024-KA-0236,primary
FIR-2025-KA-1513,ACC-2024-KA-1667,primary
FIR-2023-KA-1514,ACC-2024-KA-0437,primary
FIR-2023-KA-1514,ACC-2024-KA-0810,associate
FIR-2024-KA-1515,ACC-2024-KA-0677,primary
FIR-2023-KA-1516,ACC-2024-KA-0103,primary
FIR-2023-KA-1516,ACC-2024-KA-0740,primary
FIR-2024-KA-1517,ACC-2024-KA-1383,primary
FIR-2023-KA-1518,ACC-2024-KA-1684,associate
FIR-2023-KA-1519,ACC-2024-KA-0006,primary
FIR-2024-KA-1520,ACC-2024-KA-1821,associate
FIR-2024-KA-1520,ACC-2024-KA-0184,primary
FIR-2023-KA-1521,ACC-2024-KA-0181,associate
FIR-2023-KA-1521,ACC-2024-KA-0478,associate
FIR-2024-KA-1522,ACC-2024-KA-1185,associate
FIR-2024-KA-1522,ACC-2024-KA-1942,associate
FIR-2026-KA-1523,ACC-2024-KA-1054,primary
FIR-2024-KA-1524,ACC-2024-KA-1704,associate
FIR-2024-KA-1525,ACC-2024-KA-0443,primary
FIR-2024-KA-1525,ACC-2024-KA-1797,primary
FIR-2026-KA-1526,ACC-2024-KA-0588,associate
FIR-2025-KA-1527,ACC-2024-KA-1593,primary
FIR-2025-KA-1527,ACC-2024-KA-1150,primary
FIR-2024-KA-1528,ACC-2024-KA-1387,primary
FIR-2024-KA-1528,ACC-2024-KA-1485,associate
FIR-2026-KA-1529,ACC-2024-KA-1389,associate
FIR-2026-KA-1530,ACC-2024-KA-1851,associate
FIR-2025-KA-1531,ACC-2024-KA-0170,primary
FIR-2023-KA-1532,ACC-2024-KA-0008,associate
FIR-2023-KA-1532,ACC-2024-KA-1785,primary
FIR-2025-KA-1533,ACC-2024-KA-1449,primary
FIR-2025-KA-1533,ACC-2024-KA-0052,associate
FIR-2025-KA-1534,ACC-2024-KA-0333,associate
FIR-2025-KA-1534,ACC-2024-KA-0569,primary
FIR-2023-KA-1535,ACC-2024-KA-0785,primary
FIR-2023-KA-1535,ACC-2024-KA-0621,primary
FIR-2023-KA-1536,ACC-2024-KA-0972,associate
FIR-2023-KA-1536,ACC-2024-KA-0210,associate
FIR-2023-KA-1537,ACC-2024-KA-1503,associate
FIR-2023-KA-1537,ACC-2024-KA-1005,associate
FIR-2023-KA-1538,ACC-2024-KA-0460,primary
FIR-2023-KA-1538,ACC-2024-KA-1612,associate
FIR-2026-KA-1539,ACC-2024-KA-1867,primary
FIR-2026-KA-1540,ACC-2024-KA-1557,primary
FIR-2024-KA-1541,ACC-2024-KA-0399,primary
FIR-2023-KA-1542,ACC-2024-KA-0770,associate
FIR-2026-KA-1543,ACC-2024-KA-1440,primary
FIR-2026-KA-1543,ACC-2024-KA-1771,associate
FIR-2023-KA-1544,ACC-2024-KA-1803,primary
FIR-2023-KA-1544,ACC-2024-KA-0831,associate
FIR-2023-KA-1545,ACC-2024-KA-1154,associate
FIR-2024-KA-1546,ACC-2024-KA-0941,associate
FIR-2023-KA-1547,ACC-2024-KA-0314,associate
FIR-2023-KA-1547,ACC-2024-KA-1639,primary
FIR-2025-KA-1548,ACC-2024-KA-0116,associate
FIR-2024-KA-1549,ACC-2024-KA-0812,associate
FIR-2024-KA-1550,ACC-2024-KA-1501,primary
FIR-2024-KA-1550,ACC-2024-KA-1334,primary
FIR-2023-KA-1551,ACC-2024-KA-0777,primary
FIR-2023-KA-1551,ACC-2024-KA-1108,primary
FIR-2025-KA-1552,ACC-2024-KA-0121,primary
FIR-2024-KA-1553,ACC-2024-KA-0589,primary
FIR-2024-KA-1553,ACC-2024-KA-0377,primary
FIR-2026-KA-1554,ACC-2024-KA-1590,associate
FIR-2023-KA-1555,ACC-2024-KA-1910,primary
FIR-2023-KA-1555,ACC-2024-KA-0565,associate
FIR-2024-KA-1556,ACC-2024-KA-1737,associate
FIR-2026-KA-1557,ACC-2024-KA-1001,associate
FIR-2023-KA-1558,ACC-2024-KA-0958,associate
FIR-2023-KA-1559,ACC-2024-KA-1916,primary
FIR-2023-KA-1559,ACC-2024-KA-1397,primary
FIR-2025-KA-1560,ACC-2024-KA-0314,primary
FIR-2025-KA-1560,ACC-2024-KA-1251,primary
FIR-2025-KA-1561,ACC-2024-KA-0413,associate
FIR-2023-KA-1562,ACC-2024-KA-0051,primary
FIR-2024-KA-1563,ACC-2024-KA-0211,associate
FIR-2024-KA-1563,ACC-2024-KA-1795,associate
FIR-2023-KA-1564,ACC-2024-KA-0339,associate
FIR-2024-KA-1565,ACC-2024-KA-0560,associate
FIR-2024-KA-1565,ACC-2024-KA-1961,associate
FIR-2023-KA-1566,ACC-2024-KA-1336,primary
FIR-2023-KA-1567,ACC-2024-KA-1240,primary
FIR-2023-KA-1567,ACC-2024-KA-1410,primary
FIR-2025-KA-1568,ACC-2024-KA-1686,associate
FIR-2026-KA-1569,ACC-2024-KA-1059,associate
FIR-2026-KA-1569,ACC-2024-KA-0084,primary
FIR-2024-KA-1570,ACC-2024-KA-0894,associate
FIR-2024-KA-1570,ACC-2024-KA-0925,primary
FIR-2025-KA-1571,ACC-2024-KA-0114,primary
FIR-2024-KA-1572,ACC-2024-KA-0562,associate
FIR-2025-KA-1573,ACC-2024-KA-0856,primary
FIR-2025-KA-1574,ACC-2024-KA-1469,primary
FIR-2026-KA-1575,ACC-2024-KA-1612,primary
FIR-2026-KA-1575,ACC-2024-KA-0997,associate
FIR-2025-KA-1576,ACC-2024-KA-1142,associate
FIR-2025-KA-1576,ACC-2024-KA-1663,primary
FIR-2026-KA-1577,ACC-2024-KA-1368,associate
FIR-2026-KA-1577,ACC-2024-KA-1653,primary
FIR-2023-KA-1578,ACC-2024-KA-1524,associate
FIR-2023-KA-1578,ACC-2024-KA-0853,associate
FIR-2023-KA-1579,ACC-2024-KA-0275,primary
FIR-2026-KA-1580,ACC-2024-KA-0289,primary
FIR-2026-KA-1580,ACC-2024-KA-0814,associate
FIR-2025-KA-1581,ACC-2024-KA-1773,associate
FIR-2025-KA-1582,ACC-2024-KA-0177,primary
FIR-2025-KA-1582,ACC-2024-KA-0080,primary
FIR-2024-KA-1583,ACC-2024-KA-1239,associate
FIR-2024-KA-1583,ACC-2024-KA-1749,associate
FIR-2023-KA-1584,ACC-2024-KA-1687,primary
FIR-2024-KA-1585,ACC-2024-KA-0001,associate
FIR-2024-KA-1585,ACC-2024-KA-1805,associate
FIR-2024-KA-1586,ACC-2024-KA-0678,associate
FIR-2023-KA-1587,ACC-2024-KA-0446,associate
FIR-2023-KA-1587,ACC-2024-KA-0426,primary
FIR-2023-KA-1588,ACC-2024-KA-1938,primary
FIR-2026-KA-1589,ACC-2024-KA-1584,primary
FIR-2026-KA-1589,ACC-2024-KA-0240,primary
FIR-2026-KA-1590,ACC-2024-KA-0103,primary
FIR-2026-KA-1591,ACC-2024-KA-1242,primary
